Trade_ID,Descr,AssetClass,Asset,FirstDate,LastDate,TradeEntry,TradeExit,USD_Notional,Num_Lots,Trade_PnL,Price_PnL,20d_Price_Vol,Std_PnL
08ed_KC1Com_9,COFFEE 'C' FUTURE,comm-soft,KC1 Comdty,1981-11-18,1981-12-01,318.85,305.1,3466623.75,29.0,-146501.25,-13.75,2.1599668613442318,-6.365838405244253
08ed_SB1Com_5,SUGAR #11 (WORLD),comm-soft,SB1 Comdty,1981-11-30,1981-12-10,28.5,28.45,2344059.2,73.0,-3819.200000000077,-0.05000000000000071,0.2600121454653155,-0.19229870939498286
08ed_SM1Com_6,SOYBEAN MEAL FUTR,comm-soft,SM1 Comdty,1981-12-07,1981-12-17,-483.9,-494.6,-7921200.0,164.0,-143750.00000000067,-10.700000000000045,1.6094703280402909,-6.648149899742784
08ed_S1Comd_6,SOYBEAN FUTURE   ,comm-soft,S 1 Comdty,1981-12-07,1981-12-17,57.5625,15.5625,262075.0,88.0,-149550.0,-42.0,6.11989583244686,-6.8628619097275605
08ed_FC1Com_5,CATTLE FEEDER FUT,comm-soft,FC1 Comdty,1982-01-13,1982-01-25,165.5,166.4,4468500.0,54.0,23675.000000000167,0.9000000000000057,0.9744051829328051,0.9236404072596868
08ed_SB1Com_6,SUGAR #11 (WORLD),comm-soft,SB1 Comdty,1982-01-14,1982-01-26,28.59,29.27,2925104.0,91.0,80673.59999999996,0.6799999999999997,0.25250534126711777,2.6930123402049078
08ed_BO1Com_7,SOYBEAN OIL FUTR ,comm-soft,BO1 Comdty,1982-01-27,1982-02-08,44.76,43.87,5831658.0,217.0,-121362.00000000004,-0.8900000000000006,0.18288549768409132,-4.866432884346844
08ed_SB1Com_7,SUGAR #11 (WORLD),comm-soft,SB1 Comdty,1982-01-28,1982-02-09,29.24,28.76,3818348.8000000003,116.0,-61902.39999999959,-0.4799999999999969,0.1485818930669923,-3.230541690457366
08ed_FC1Com_6,CATTLE FEEDER FUT,comm-soft,FC1 Comdty,1982-02-04,1982-02-17,171.45,169.825,5392012.500000001,63.0,-50837.5,-1.625,0.6716669659570097,-2.4193537606612154
08ed_US1Com_8,US LONG BOND(CBT),fi-us,US1 Comdty,1982-02-22,1982-03-04,-66.4375,-64.6875,-11236125.0,166.0,278750.0,1.75,0.7716515631218668,2.267862962552728
