Trade_ID,Descr,AssetClass,Asset,FirstDate,LastDate,TradeEntry,TradeExit,USD_Notional,Num_Lots,Trade_PnL,Price_PnL,20d_Price_Vol,Std_PnL
313e_US1Com_44,US LONG BOND(CBT),fi-us,US1 Comdty,2001-01-23,2001-01-24,40.03125,39.28125,19388840.625,485.0,-368775.00000000006,-0.75,0.7878275738917807,-0.9519849581997788
313e_US1Com_45,US LONG BOND(CBT),fi-us,US1 Comdty,2001-01-25,2001-01-26,39.28125,40.125,19962731.25,508.0,432506.25000000006,0.84375,0.7862324672758578,1.0731558859727952
313e_NQ1Ind_34,NASDAQ 100 E-MINI,eq-us,NQ1 Index,2001-02-02,2001-02-08,4910.75,4725.25,16197225.0,165.0,-601700.0,-185.5,73.03969270558491,-2.539714956739076
313e_NQ1Ind_35,NASDAQ 100 E-MINI,eq-us,NQ1 Index,2001-02-12,2001-02-16,4557.25,4620.25,16407900.0,180.0,236250.0,63.0,63.809976946357665,0.9873064215798326
313e_NQ1Ind_36,NASDAQ 100 E-MINI,eq-us,NQ1 Index,2001-02-22,2001-02-27,4360.25,4383.25,16534750.0,190.0,95270.0,23.0,67.60165834153979,0.3402283400179103
313e_NQ1Ind_37,NASDAQ 100 E-MINI,eq-us,NQ1 Index,2001-02-28,2001-03-06,4249.75,4256.25,17357670.0,198.0,35230.0,6.5,67.08444697778874,0.09689280142910191
313e_US1Com_46,US LONG BOND(CBT),fi-us,US1 Comdty,2001-03-07,2001-03-08,41.78125,42.625,23294975.000000004,559.0,464062.50000000006,0.84375,0.5654414139401913,1.4921970326164442
313e_NQ1Ind_38,NASDAQ 100 E-MINI,eq-us,NQ1 Index,2001-03-12,2001-03-16,4097.25,3978.25,16948125.0,207.0,-473570.0,-119.0,71.62537774310209,-1.6614223023970067
313e_NQ1Ind_39,NASDAQ 100 E-MINI,eq-us,NQ1 Index,2001-03-19,2001-03-20,3936.25,4012.25,16867780.0,212.0,311600.0,76.0,68.59643615109708,1.1079292783169539
313e_US1Com_47,US LONG BOND(CBT),fi-us,US1 Comdty,2001-03-26,2001-03-27,43.0625,42.375,28028687.500000004,649.0,-431818.75000000006,-0.6875,0.5547807325279142,-1.2392283287621348
313e_US1Com_48,US LONG BOND(CBT),fi-us,US1 Comdty,2001-03-28,2001-03-29,41.25,41.1875,23539312.500000004,556.0,-35887.5,-0.0625,0.5884261841366598,-0.10621553167573625
313e_NQ1Ind_40,NASDAQ 100 E-MINI,eq-us,NQ1 Index,2001-04-02,2001-04-06,3857.25,3778.25,16385025.0,213.0,-333170.0,-79.0,75.09808936528111,-1.051957522058115
313e_US1Com_49,US LONG BOND(CBT),fi-us,US1 Comdty,2001-04-12,2001-04-16,39.40625,39.3125,20410293.75,516.0,-50015.62500000001,-0.09375,0.6331926043295439,-0.14805921509343464
313e_US1Com_50,US LONG BOND(CBT),fi-us,US1 Comdty,2001-04-17,2001-04-18,38.53125,38.59375,20151587.5,513.0,31418.750000000004,0.0625,0.6464632874899914,0.09667989073697805
313e_US1Com_51,US LONG BOND(CBT),fi-us,US1 Comdty,2001-04-20,2001-04-23,37.25,37.5625,17823196.875,474.0,152968.75,0.3125,0.7246326769111142,0.43125297817384
313e_NQ1Ind_41,NASDAQ 100 E-MINI,eq-us,NQ1 Index,2001-04-25,2001-05-01,4041.25,4118.25,14715610.0,182.0,299700.0,77.0,89.82323284036649,0.857239241620752
313e_NQ1Ind_42,NASDAQ 100 E-MINI,eq-us,NQ1 Index,2001-05-04,2001-05-10,4138.25,4135.25,16898340.0,204.0,-22020.0,-3.0,76.02040930946704,-0.03946308665331537
313e_US1Com_52,US LONG BOND(CBT),fi-us,US1 Comdty,2001-05-09,2001-05-10,38.65625,39.28125,19847231.25,513.0,324500.0,0.625,0.7804271982972556,0.8008434372400548
313e_NQ1Ind_43,NASDAQ 100 E-MINI,eq-us,NQ1 Index,2001-05-31,2001-06-04,4043.75,4120.75,18834555.0,233.0,370380.0,77.0,60.8168681154199,1.26609610764348
